Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Residents.Tested,Residents.Population,Address,Zipcode,City,County,County.FIPS,Latitude,Longitude,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Population.Feb20,Source.Population.Feb20,Capacity,Source.Capacity,HIFLD.ID,BJS.ID,Website
291,state,Florida,MARION CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3269 NW 105TH ST,34475,OCALA,MARION,12083,29.30810089,-82.17502385,Prison,NA,Adult,Male,0,NA,1569,Public Records,1324,Public Records,10000440,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
292,state,Florida,MARTIN CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,1,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1150 SW ALLAPATTAH ROAD,34956,INDIANTOWN,MARTIN,12085,27.19661972,-80.48487746,Prison,NA,Adult,Male,0,NA,1720,Public Records,1509,Public Records,10000508,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
293,state,Florida,MAYO ANNEX,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8784 US HWY 27 W,32066,MAYO,LAFAYETTE,12067,30.1384625,-83.30514217,Prison,NA,Adult,Male,0,NA,1399,Public Records,1345,Public Records,10000409,1e20,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
NA,NA,Florida,MOORE HAVEN CF,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,1,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282 EAST STATE ROAD 78,33471,MOORE HAVEN,GLADES,12043,26.83843221,-81.12018204,NA,NA,NA,NA,0,NA,964,HIFLD,985,HIFLD,10000510,108e18,https://www.geogroup.com/Locations
297,state,Florida,NEW RIVER CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8000 NW 80TH PLACE,32083,RAIFORD,BRADFORD,12007,30.0628479,-82.17809153,Prison,NA,Adult,Male,0,NA,1255,Public Records,1050,Public Records,10000416,NA,http://www.dc.state.fl.us/facilities/region2/210.html
298,state,Florida,NORTHWEST FLORIDA RECEPTION CENTER,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,4,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4455 SAM MITCHELL DR,32428,CHIPLEY,WASHINGTON,12133,30.52072999,-85.65969841,Reception Center,NA,Adult,Male,0,NA,3127,Public Records,1303,HIFLD,10000365,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
299,state,Florida,OKALOOSA CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3189 COLONEL GREG MALLOY RD,32539,CRESTVIEW,OKALOOSA,12091,30.69681196,-86.527331040000007,Prison,NA,Adult,Male,0,NA,1110,Public Records,894,Public Records,10004557,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
300,state,Florida,OKEECHOBEE CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,4,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3420 NE 168TH ST,34972,OKEECHOBEE,OKEECHOBEE,12093,27.39606954,-80.78444465,Prison,NA,Adult,Male,0,NA,2178,Public Records,1632,Public Records,10000495,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
302,state,Florida,POLK CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10800 EVANS RD,33868,POLK CITY,POLK,12105,28.19151724,-81.78675795,Prison,NA,Adult,Male,0,NA,1381,Public Records,1208,Public Records,10000473,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
303,state,Florida,PUTNAM CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,128 YELVINGTON RD,32131,EAST PALATKA,PUTNAM,12107,29.64617008,-81.58778592,Prison,NA,Adult,Male,0,NA,450,Public Records,458,Public Records,10000430,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
304,state,Florida,RECEPTION MEDICAL CENTER,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,7765 S COUNTY RD 231,32054,LAKE BUTLER,UNION,12125,29.98965556,-82.35918381,Reception Center,NA,Adult,Male,0,NA,2386,Public Records,1503,Public Records,10000418,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
NA,NA,Florida,SANTA ROSA CI,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,5,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5850 E MILTON RD,32583,MILTON,SANTA ROSA,12113,30.64561525,-86.96742857,NA,NA,NA,NA,0,NA,1441,HIFLD,1614,HIFLD,10000339,1e20,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
NA,NA,Florida,SOUTH BAY CF,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,218,62,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,600 US HWY 27 S,33493,SOUTH BAY,PALM BEACH,12099,26.65774766,-80.71928984,NA,NA,NA,NA,0,NA,1924,HIFLD,1948,HIFLD,10000512,108e18,https://www.geogroup.com/Locations
311,state,Florida,SOUTH FLORIDA RECEPTION CENTER,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,64,72,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14000 NW 41ST ST,33178,DORAL,MIAMI-DADE,12086,25.80587656,-80.42638712,Reception Center,NA,Mixed,Male,0,NA,1531,Public Records,1100,Public Records,10000547,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
313,state,Florida,STATEWIDE,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
314,state,Florida,SUMTER CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,103,18,3,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,9544 COUNTY RD 476B,33513,BUSHNELL,SUMTER,12119,28.61748387,-82.20754297,Prison,NA,Mixed,Male,0,NA,1324,Public Records,1639,Public Records,10000455,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
315,state,Florida,SUWANNEE CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,4,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5964 US HWY 90,32060,LIVE OAK,SUWANNEE,12121,30.23819413,-82.87311813,Prison,NA,Mixed,Male,0,NA,2043,Public Records,1502,Public Records,10000405,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
317,state,Florida,TAYLOR CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8501 HAMPTON SPRINGS ROAD,32348,PERRY,TAYLOR,12123,30.040944,-83.71342,Prison,NA,Adult,Male,0,NA,2264,Public Records,1301,Public Records,10004574,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
318,state,Florida,TOMOKA CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,138,23,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3950 TIGER BAY RD,32124,DAYTONA BEACH,VOLUSIA,12127,29.15157094,-81.15726813,Prison,NA,Adult,Male,0,NA,1497,Public Records,1263,Public Records,10000444,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
319,state,Florida,UNION CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,29,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7819 NW 228TH ST,32083,RAIFORD,UNION,12125,30.06674635,-82.19278712,Prison,NA,Adult,Male,0,NA,1720,Public Records,2172,Public Records,10000417,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
320,state,Florida,WAKULLA CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,9,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,110 MELALEUCA DRIVE,32327,CRAWFORDVILLE,WAKULLA,12129,30.2614929,-84.1748045,Prison,NA,Adult,Male,0,NA,2976,Public Records,1397,Public Records,10004575,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
321,state,Florida,WALTON CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,0,0,0,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,691 INSTITUTION RD,32433,DEFUNIAK SPRINGS,WALTON,12131,30.77868009,-86.10318532,Prison,NA,Adult,Male,0,NA,1437,Public Records,1201,Public Records,10000360,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
322,state,Florida,ZEPHYRHILLS CORRECTIONAL INSTITUTION,2020-07-03,http://www.dc.state.fl.us/comm/covid-19.html,0,6,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2739 GALL BLVD,33541,ZEPHYRHILLS,PASCO,12101,28.19909791,-82.19869217,Prison,NA,Adult,Male,0,NA,603,Public Records,758,Public Records,10000467,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
240,state,Florida,APALACHEE CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,151,17,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,52 WEST UNIT DR,32460,SNEADS,JACKSON,12063,30.71148316,-84.88818219,Prison,NA,Adult,Male,0,NA,1804,Public Records,1169,Public Records,10000336,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
241,state,Florida,AVON PARK CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,124,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8100 HIGHWAY 64 EAST,33825,AVON PARK,POLK,12105,27.6462871,-81.4036521,Prison,NA,Adult,Male,0,NA,1543,Public Records,956,Public Records,10002177,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
242,state,Florida,BAKER CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20706 US HIGHWAY 90 W,32087,SANDERSON,BAKER,12003,30.21325143,-82.37451212,Prison,NA,Adult,Male,0,NA,1695,Public Records,1165,Public Records,10000402,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
NA,NA,Florida,BAY CF,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5400 BAYLINE DR,32404,PANAMA CITY,BAY,12005,30.26570712,-85.50553247,NA,NA,NA,NA,0,NA,964,HIFLD,985,HIFLD,10001445,108e18,https://www.geogroup.com/Locations
NA,NA,Florida,BLACKWATER CF,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,101,16,7,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5914 JEFF ATES ROAD,32583,MILTON,SANTA ROSA,12113,30.64568696,-86.95060909,NA,NA,NA,NA,0,NA,1977,HIFLD,2000,HIFLD,10006205,108e18,https://www.geogroup.com/Locations
246,state,Florida,CALHOUN CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,1,0,0,NA,NA,NA,NA,1,NA,0,NA,0,NA,NA,NA,NA,19564 SE INSTITUTION DR,32424,BLOUNTSTOWN,CALHOUN,12013,30.40585,-85.06394467,Prison,NA,Adult,Male,0,NA,1808,Public Records,1350,Public Records,10000387,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
247,state,Florida,CENTRAL FLORIDA RECEPTION CENTER,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000 H C KELLEY RD,32831,ORLANDO,ORANGE,12095,28.45327514,-81.15900956,Reception Center,NA,Adult,Male,0,NA,2422,Public Records,1659,Public Records,10000460,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
249,state,Florida,CENTURY CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,3,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,400 TEDDER RD,32535,CENTURY,ESCAMBIA,12033,30.95817641,-87.29950017,Prison,NA,Adult,Male,0,NA,1514,Public Records,1345,Public Records,10002152,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
250,state,Florida,CHARLOTTE CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,3,0,0,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,33123 OIL WELL RD,33955,PUNTA GORDA,CHARLOTTE,12015,26.8036079,-81.90380995,Prison,NA,Adult,Male,0,NA,1203,Public Records,1291,Public Records,10002187,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
255,state,Florida,COLUMBIA CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,25,8,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,7906 EAST HIGHWAY 90,32055,LAKE CITY,COLUMBIA,12023,30.19252797,-82.50773893,Prison,NA,Adult,NA,0,NA,2906,Public Records,1427,Public Records,10000394,NA,http://www.cca.com/locations
NA,NA,Florida,COMMUNITY CORRECTIONS REGION 1,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10650 SOUTHWEST 46TH STREET,10650,JASPER,NA,NA,30.5046671,-82.9631939,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,http://www.dc.state.fl.us/comm/covid-19.html
NA,NA,Florida,COMMUNITY CORRECTIONS REGION 2,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921 N DAVIS STREET,32209,JACKSONVILLE,NA,NA,29.3060321,-82.1768417,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,http://www.dc.state.fl.us/comm/covid-19.html
NA,NA,Florida,COMMUNITY CORRECTIONS REGION 3,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002 E 26TH AVENUE,33605,TAMPA,NA,NA,26.8384331,-81.1208015,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,http://www.dc.state.fl.us/comm/covid-19.html
NA,NA,Florida,COMMUNITY CORRECTIONS REGION 4,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1641 WORTHINGTON ROAD,33409,WEST PALM BEACH FL,NA,NA,30.5046671,-82.9631939,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,http://www.dc.state.fl.us/comm/covid-19.html
NA,NA,Florida,CROSS CITY CI,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,568 NE 255TH ST,32628,CROSS CITY,DIXIE,12029,29.63475364,-83.09887133,NA,NA,NA,NA,0,NA,1044,HIFLD,1022,HIFLD,10000432,1e20,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
261,state,Florida,DADE CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,41,37,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000 SW 377TH ST,33034,FLORIDA CITY,MIAMI-DADE,12086,25.4154012,-80.4999188,Prison,NA,Adult,Male,0,NA,1440,Public Records,1521,Public Records,10000546,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
262,state,Florida,DESOTO ANNEX,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,2,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,13617 SE HWY 70,34266,ARCADIA,DESOTO,12027,27.20934,-81.66191,Prison,NA,Adult,Male,0,NA,1797,Public Records,1453,Public Records,10000504,1e20,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
265,state,Florida,EVERGLADES CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,87,20,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599 S.W. 187TH AVE.,33194,MIAMI,MIAMI-DADE,12086,25.75086336,-80.48896138,Prison,NA,Adult,Male,0,NA,2178,Public Records,1788,Public Records,10004646,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
266,state,Florida,FLORIDA STATE PRISON,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,7819 N.W. 228TH STREET,32026,RAIFORD,BRADFORD,12007,30.0584396,-82.1836504,Prison,NA,Adult,Male,0,NA,2106,Public Records,1460,Public Records,10004580,1e20,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
267,state,Florida,FLORIDA WOMENS RECEPTION CENTER,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,3,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3700 NW 111TH PLACE,34482,OCALA,MARION,12083,29.30979922,-82.18626021,Reception Center,NA,Adult,Female,0,NA,898,Public Records,1199,Public Records,10006167,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
268,state,Florida,FRANKLIN CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,0,0,0,NA,NA,NA,NA,1,NA,0,NA,1,NA,NA,NA,NA,1760 HWY 67 NORTH,32322,CARRABELLE,FRANKLIN,12037,29.87797428,-84.64585656,Prison,NA,Adult,Male,0,NA,1227,Public Records,1346,Public Records,10000422,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
NA,NA,Florida,GADSDEN CF,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,92,18,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6044 GREENSBORO HWY,32351,QUINCY,GADSDEN,12039,30.5897214,-84.65558376,NA,NA,NA,NA,0,NA,1049,HIFLD,1544,HIFLD,10000369,108e18,http://www.mtctrains.com/corrections/#locations
270,state,Florida,GADSDEN REENTRY CENTER,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,1,0,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,630 OPPORTUNITY LANE,32333,HAVANA,GADSDEN,12039,30.54608079,-84.49489877,Transitional Center,NA,Adult,Male,1,NA,395,Public Records,432,Public Records,10006326,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
NA,NA,Florida,GRACEVILLE CF,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,8,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5230 EZELL RD,32440,GRACEVILLE,JACKSON,12063,30.94829087,-85.49222414,NA,NA,NA,NA,0,NA,264,HIFLD,NA,NA,10000332,108e18,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
272,state,Florida,GULF CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,1,0,0,NA,NA,NA,NA,1,NA,0,NA,1,NA,NA,NA,NA,699 IKE STEELE ROAD,32465,WEWAHITCHKA,GULF,12045,30.17512766,-85.26724893,Prison,NA,Adult,Male,0,NA,1070,Public Records,1568,Public Records,10000411,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
273,state,Florida,HAMILTON CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,204,9,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,10650 SW 46TH ST,32052,JASPER,HAMILTON,12047,30.504668,-82.9631921,Prison,NA,Adult,Male,0,NA,2257,Public Records,1177,Public Records,10000385,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
274,state,Florida,HARDEE CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,4,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6899 STATE RD 62,33834,BOWLING GREEN,HARDEE,12049,27.59369353,-82.00687498,Prison,NA,Adult,Male,0,NA,1606,Public Records,1541,Public Records,10000492,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
275,state,Florida,HERNANDO CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,16415 SPRING HILL DR,34604,BROOKSVILLE,HERNANDO,12053,28.48302199,-82.45443373,Prison,NA,Adult,Male,0,NA,436,Public Records,431,Public Records,10000465,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
277,state,Florida,HOLMES CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,144,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3142 THOMAS DR,32425,BONIFAY,HOLMES,12059,30.75545064,-85.6701594,Prison,NA,Adult,Male,0,NA,1444,Public Records,1185,Public Records,10000356,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
278,state,Florida,HOMESTEAD CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,302,35,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,19000 SW 377TH ST,33034,FLORIDA CITY,MIAMI-DADE,12086,25.41299306,-80.49729982,Prison,NA,Adult,Female,0,NA,707,Public Records,668,Public Records,10000545,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
279,state,Florida,JACKSON CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,6,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5563 10TH ST,32445,MALONE,JACKSON,12063,30.96872589,-85.16860405,Prison,NA,Adult,Male,0,NA,2331,Public Records,1346,Public Records,10000334,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
281,state,Florida,JEFFERSON CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,12,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1050 BIG JOE RD,32344,MONTICELLO,JEFFERSON,12065,30.50973618,-83.80157593,Prison,NA,Adult,Male,0,NA,783,Public Records,1179,Public Records,10000378,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
NA,NA,Florida,LAKE CITY CF,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,2,0,0,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,7906 EAST HIGHWAY 90,32055,LAKE CITY,COLUMBIA,12023,30.19252797,-82.50773893,NA,NA,NA,NA,0,NA,876,HIFLD,893,HIFLD,10000394,108e18,http://www.cca.com/locations
284,state,Florida,LAKE CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,19225 US HWY 27,34715,CLERMONT,LAKE,12069,28.62049362,-81.76642774,Prison,NA,Adult,Male,0,NA,1006,Public Records,1093,Public Records,10000453,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
285,state,Florida,LANCASTER CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,34,4,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3449 SW STATE RD 26,32693,TRENTON,GILCHRIST,12041,29.60801197,-82.8634739,Prison,NA,Adult,Male,0,NA,720,Public Records,732,Public Records,10000428,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
286,state,Florida,LAWTEY CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,22298 NE COUNTY ROAD 200B,32058,LAWTEY,BRADFORD,12007,30.0339212,-82.07236464,Prison,NA,Adult,Male,0,NA,804,Public Records,832,Public Records,10000414,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
287,state,Florida,LIBERTY CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,215,9,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,11064 NW DEMPSEY BARRON RD,32321,BRISTOL,LIBERTY,12077,30.46383683,-84.85588125,Prison,NA,Adult,Male,0,NA,1771,Public Records,1330,Public Records,10000391,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
288,state,Florida,LOWELL CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,3,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,11120 NW GAINESVILLE RD,34482,OCALA,MARION,12083,29.31079789,-82.20039763,Prison,NA,Mixed,Female,0,NA,2405,Public Records,1456,Public Records,10000437,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
289,state,Florida,MADISON CORRECTIONAL INSTITUTION,2020-07-04,http://www.dc.state.fl.us/comm/covid-19.html,0,5,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,382 SW MCI WAY,32340,MADISON,MADISON,12079,30.44008751,-83.42161169,Prison,NA,Adult,Male,0,NA,1277,Public Records,1189,Public Records,10000381,NA,http://www.dc.state.fl.us/orginfo/facilitydir.html#4
