Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-11-20,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,490,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-11-22,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,487,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-11-23,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,487,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-11-26,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,481,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-11-29,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,481,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-11-30,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,481,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-02,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,480,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-04,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,480,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-06,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,478,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-09,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,479,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-13,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,480,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-14,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,480,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-16,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,478,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-18,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,476,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-21,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,479,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-22,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,484,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-23,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,486,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-25,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,487,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-27,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,487,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-28,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,487,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-29,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,488,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2020-12-30,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,490,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-01,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,492,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-03,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,492,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-04,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,492,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-05,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,484,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-06,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,485,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-08,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,489,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-11,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,484,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-13,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,487,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-15,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,472,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-17,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,468,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-18,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,468,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-20,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,466,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-22,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,470,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-25,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,484,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-27,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,490,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-29,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,484,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-01-31,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,484,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-02-01,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,484,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-02-03,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,490,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-02-05,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,490,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-02-07,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,495,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-02-08,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,495,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
209,state,Connecticut,GARNER CORRECTIONAL INSTITUTION,2021-02-10,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,494,NA,NA,NA,NA,NA,NA,NA,NA,50 NUNNAWAUK RD,6470,NEWTOWN,FAIRFIELD,41.40035888,-73.2721123,9001,10000934,state,Prison,Max,Adult,Male,FALSE,NA,NA,070000000072700000000,Public Records,NA,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
